Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1964","1964","t","381025","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1965","1965","t","614471","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1966","1966","t","689749","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1967","1967","t","838094","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1968","1968","t","808950","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1969","1969","t","1234775","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1970","1970","t","1713061","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1971","1971","t","2319505","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1972","1972","t","3509227","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1973","1973","t","5514338","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1974","1974","t","8688808","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1975","1975","t","10810260","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1976","1976","t","12339068","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1977","1977","t","14442069","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1978","1978","t","12590769","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1979","1979","t","14754677","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1980","1980","t","19490030","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1981","1981","t","19784311","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1982","1982","t","18002303","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1983","1983","t","19634734","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1984","1984","t","23748474","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1985","1985","t","26225004","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1986","1986","t","21676714","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1987","1987","t","25458689","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1988","1988","t","29805881","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1989","1989","t","32806840","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1990","1990","t","33067375","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1991","1991","t","27529049","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1992","1992","t","32311781","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1993","1993","t","36202340","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1994","1994","t","39480680","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1995","1995","t","41103374","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1996","1996","t","39035350","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1997","1997","t","41188637","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1998","1998","t","54125434","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","1999","1999","t","55151420","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2000","2000","t","57281240","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2001","2001","t","69662148","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2002","2002","t","76922008","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2003","2003","t","92936457","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2004","2004","t","86864748","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2005","2005","t","95790728","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2006","2006","t","99203088","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2007","2007","t","113921598","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2008","2008","t","114590098","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2009","2009","t","95300264","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2010","2010","t","132556613.53","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2011","2011","t","135622032","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2012","2012","t","115246133","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2013","2013","t","145882742.62","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2014","2014","t","156239912.3","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2015","2015","t","174114738.27","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2016","2016","t","169894533.08","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2017","2017","t","186189327.22","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2018","2018","t","171153701.19","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2019","2019","t","184079555.99","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2020","2020","t","186600096.95","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2021","2021","t","196731175.1","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","0141","Soya beans","2022","2022","t","173378306.01","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1961","1961","t","423081","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1962","1962","t","738056","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1963","1963","t","1078787","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1964","1964","t","859880","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1965","1965","t","1073502","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1966","1966","t","1324783","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1967","1967","t","1413263","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1968","1968","t","1347488","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1969","1969","t","1552720","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1970","1970","t","1933073","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1971","1971","t","1843056","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1972","1972","t","1545087","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1973","1973","t","1229419","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1974","1974","t","1461379","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1975","1975","t","2194189","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1976","1976","t","3112968","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1977","1977","t","2806563","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1978","1978","t","1216998","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1979","1979","t","1019137","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1980","1980","t","957542","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1981","1981","t","1808222","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1982","1982","t","1335166","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1983","1983","t","2041738","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1984","1984","t","2471990","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1985","1985","t","2307397","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1986","1986","t","2927232","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1987","1987","t","2901864","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1988","1988","t","2745251","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1989","1989","t","2953861","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1990","1990","t","2535655","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1991","1991","t","2317270","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1992","1992","t","3758012","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1993","1993","t","3456750","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1994","1994","t","3562734","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1995","1995","t","3761101","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1996","1996","t","3127293","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1997","1997","t","2738053","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1998","1998","t","3117280","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","1999","1999","t","3079849","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2000","2000","t","3124142","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2001","2001","t","3265333","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2002","2002","t","3594385","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2003","2003","t","2211109","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2004","2004","t","2311519","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2005","2005","t","2633376","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2006","2006","t","2237547","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2007","2007","t","1670099","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2008","2008","t","1262519","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2009","2009","t","1084192","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2010","2010","t","1459131.89","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2011","2011","t","1998677.19","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2012","2012","t","1882766.55","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2013","2013","t","1942472.26","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2014","2014","t","1787556.5","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2015","2015","t","2126058.4","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2016","2016","t","1705937.27","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2017","2017","t","1831162.97","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2018","2018","t","2433006.84","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2019","2019","t","1369966.27","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2020","2020","t","1317330.18","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2021","2021","t","805504.82","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01801","Sugar beet","2022","2022","t","735256.4","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1961","1961","t","103732828","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1962","1962","t","108118603","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1963","1963","t","111159952","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1964","1964","t","116892185","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1965","1965","t","128107056","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1966","1966","t","128511425","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1967","1967","t","125076071","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1968","1968","t","126277202","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1969","1969","t","124139234","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1970","1970","t","128656689","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1971","1971","t","131320022","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1972","1972","t","140012543","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1973","1973","t","151422565","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1974","1974","t","158872420","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1975","1975","t","157852820","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1976","1976","t","169938729","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1977","1977","t","187132377","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1978","1978","t","195452954","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1979","1979","t","205428960","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1980","1980","t","218495911","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1981","1981","t","221115404","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1982","1982","t","252943474","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1983","1983","t","282132615","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1984","1984","t","288762892","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1985","1985","t","315266403","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1986","1986","t","307320471","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1987","1987","t","337173581","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1988","1988","t","326524242","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1989","1989","t","321391212","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1990","1990","t","334986997","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1991","1991","t","336888438","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1992","1992","t","343059954","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1993","1993","t","315141039","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1994","1994","t","364914615","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1995","1995","t","380880523","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1996","1996","t","397070520","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1997","1997","t","414771414","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1998","1998","t","429577568","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","1999","1999","t","414903682","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2000","2000","t","409081360","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2001","2001","t","428551123","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2002","2002","t","455644474","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2003","2003","t","494505784","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2004","2004","t","512316641","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2005","2005","t","521884053","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2006","2006","t","577178077","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2007","2007","t","649161657","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2008","2008","t","747307790","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2009","2009","t","797596744","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2010","2010","t","808666653.86","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2011","2011","t","829304507","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2012","2012","t","814306860.13","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2013","2013","t","868729814.54","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2014","2014","t","838831142.76","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2015","2015","t","847462731.85","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2016","2016","t","860897497.14","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2017","2017","t","840993717.33","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2018","2018","t","838083765.7","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2019","2019","t","845787737.87","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2020","2020","t","853986341.24","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2021","2021","t","809495586.19","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01802","Sugar cane","2022","2022","t","813352755.62","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1961","1961","t","674967","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1962","1962","t","971718","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1963","1963","t","688689","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1964","1964","t","668494","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1965","1965","t","840816","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1966","1966","t","1055804","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1967","1967","t","1229305","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1968","1968","t","1107584","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1969","1969","t","971708","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1970","1970","t","1230548","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1971","1971","t","1000077","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1972","1972","t","1076682","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1973","1973","t","1040518","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1974","1974","t","1038809","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1975","1975","t","807338","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1976","1976","t","1195090","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1977","1977","t","956691","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1978","1978","t","1711607","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1979","1979","t","1535672","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1980","1980","t","1739499","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1981","1981","t","1349240","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1982","1982","t","2064570","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1983","1983","t","2459241","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1984","1984","t","2269538","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1985","1985","t","3502745","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1986","1986","t","4265845","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1987","1987","t","2343010","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1988","1988","t","3088402","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1989","1989","t","3443132","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1990","1990","t","4154361","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1991","1991","t","4219091","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1992","1992","t","3850692","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1993","1993","t","3118895","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1994","1994","t","4249820","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1995","1995","t","6023199","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1996","1996","t","5807972","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1997","1997","t","5727671","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1998","1998","t","5911385","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","1999","1999","t","7542246","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2000","2000","t","6405542","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2001","2001","t","3503654","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2002","2002","t","4263387","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2003","2003","t","4152819","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2004","2004","t","3519215","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2005","2005","t","4055507","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2006","2006","t","4107455","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2007","2007","t","4048874","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2008","2008","t","5340977","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2009","2009","t","3271187","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2010","2010","t","2930739.07","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2011","2011","t","4127736.73","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2012","2012","t","3901636.99","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2013","2013","t","3559191","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2014","2014","t","2556831.55","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2015","2015","t","3532582.92","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2016","2016","t","3294090.77","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2017","2017","t","3796397.92","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2018","2018","t","3854722.35","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2019","2019","t","4141856.81","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2020","2020","t","3143719.83","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2021","2021","t","3558991.92","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01445","Sunflower seed","2022","2022","t","4387400.84","A","Official figure"
"QCL","Crops and livestock products","005","South America","5510","Production","01620","Tea leaves","1961","1961","t","12865","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01620","Tea leaves","1962","1962","t","12224","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01620","Tea leaves","1963","1963","t","18708","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01620","Tea leaves","1964","1964","t","20200","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01620","Tea leaves","1965","1965","t","21601","E","Estimated value"
"QCL","Crops and livestock products","005","South America","5510","Production","01620","Tea leaves","1966","1966","t","24044","E","Estimated value"
